id,fecha,modulo,descripcion,rol_usuario,sede,Caracteristica,palabras clave,Caracteristica asignada
1582,10/23/2025,Farmacia,Tiempo de respuesta del modulo de farmacia supera los 24s,Farmacia,Quito,,,Eficiencia
1660,10/23/2025,Farmacia,Tiempo de respuesta del modulo de farmacia supera los 28s,Farmacia,Guayaquil,,,Eficiencia
1951,10/23/2025,App Movil,La aplicacion se cierra inesperadamente al abrir resultados de laboratorio,Paciente,Quito,,,Ausencia de riesgo
2596,10/23/2025,Portal Citas,Filtro de especialidad medica no devuelve resultados,Admision,Manta,,,Eficacia
3808,10/23/2025,Imagenologia,Tiempo de carga de estudios de imagen supera los 30s,Enfermeria,Cuenca,,,Eficiencia
3909,10/23/2025,HCE,Alerta de interaccion medicamentosa no se despliega correctamente,Medico,Cuenca,,,Eficacia
1624,10/24/2025,Facturacion,Factura generada con el nombre del paciente incorrecto,Admision,Guayaquil,,,Eficacia
1658,10/24/2025,Portal Citas,Cita agendada no aparece reflejada en el calendario del especialista,Admision,Ambato,,,Eficacia
1840,10/24/2025,Reportes Gerenciales,El reporte de ocupacion hospitalaria no se actualiza automaticamente,Gerencia,Guayaquil,,,Eficacia
2129,10/24/2025,Portal Citas,Notificacion de recordatorio de cita llega con la fecha incorrecta,Paciente,Ambato,,,Eficacia
2168,10/24/2025,HCE,Receta electronica se genera con la dosis incorrecta tras guardar,Enfermeria,Cuenca,,,Ausencia de riesgo
2326,10/24/2025,Facturacion,El modulo de facturacion se cae durante el cierre de caja,Admision,Quito,,,Eficacia
2865,10/24/2025,Telemedicina,El chat de la consulta no permite enviar imagenes,Paciente,Ambato,,,Eficacia
3035,10/24/2025,HCE,El campo de diagnostico CIE-10 no permite busqueda por texto,Enfermeria,Guayaquil,,,Eficacia
3736,10/24/2025,Laboratorio,Retraso de 16s en la disponibilidad de resultados criticos,Medico,Manta,,,Eficiencia
3966,10/24/2025,HCE,Datos de otro paciente visibles brevemente al abrir un expediente,Enfermeria,Guayaquil,,,Ausencia de riesgo
1373,10/25/2025,App Movil,La aplicacion se cierra inesperadamente al abrir resultados de laboratorio,Paciente,Ambato,,,Ausencia de riesgo
1491,10/25/2025,Facturacion,Retraso de 15s al procesar el pago con tarjeta de credito,Admision,Quito,,,Eficiencia
1570,10/25/2025,Telemedicina,Audio desincronizado durante la teleconsulta,Paciente,Quito,,,Satisfacción
1818,10/25/2025,HCE,El campo de diagnostico CIE-10 no permite busqueda por texto,Enfermeria,Cuenca,,,Eficacia
2469,10/25/2025,Farmacia,Inventario del sistema no coincide con el stock fisico del insumo,Enfermeria,Quito,,,Eficacia
2537,10/25/2025,Portal Citas,El portal muestra disponibilidad para un horario ya ocupado,Paciente,Cuenca,,,Eficacia
2586,10/25/2025,Facturacion,El modulo de facturacion se cae durante el cierre de caja,Admision,Ambato,,,Eficacia
3429,10/25/2025,Portal Citas,Usuario no logra agendar tras 3 intentos,Paciente,Quito,,,Eficacia
3753,10/25/2025,Portal Citas,Tiempo de espera en el portal supera los 13s en horas pico,Paciente,Quito,,,Eficiencia
1006,10/26/2025,HCE,Firma electronica del medico no se valida al cerrar la consulta,Medico,Guayaquil,,,Ausencia de riesgo
1217,10/26/2025,HCE,Signos vitales registrados por enfermeria no aparecen en la HCE del medico,Enfermeria,Quito,,,Eficacia
2264,10/26/2025,Portal Citas,El sistema no envia la confirmacion por correo electronico,Admision,Guayaquil,,,Eficacia
2850,10/26/2025,HCE,Perdida de la nota de evolucion tras un cierre inesperado de sesion,Enfermeria,Ambato,,,Eficacia
3074,10/26/2025,Telemedicina,El medico no puede compartir pantalla con resultados de examenes,Paciente,Ambato,,,Eficacia
3682,10/26/2025,Telemedicina,El chat de la consulta no permite enviar imagenes,Paciente,Ambato,,,Eficacia
3732,10/26/2025,HCE,Tiempo de carga de la ficha clinica supera los 20s en horas pico,Medico,Quito,,,Eficiencia
1043,10/27/2025,App Movil,Consumo elevado de datos moviles al abrir el modulo de citas,Paciente,Manta,,,Eficiencia
1464,10/27/2025,Farmacia,El sistema bloquea la dispensacion sin mostrar el motivo,Enfermeria,Cuenca,,,Eficacia
1534,10/27/2025,HCE,Nota de evolucion tarda 35s en guardarse,Enfermeria,Guayaquil,,,Eficiencia
1682,10/27/2025,HCE,Receta electronica se genera con la dosis incorrecta tras guardar,Medico,Guayaquil,,,Ausencia de riesgo
2238,10/27/2025,Telemedicina,Videollamada se corta a los 3 minutos,Paciente,Guayaquil,,,Eficacia
2974,10/27/2025,Portal Citas,El portal muestra disponibilidad para un horario ya ocupado,Admision,Ambato,,,Eficacia
3186,10/27/2025,HCE,Nota de evolucion tarda 11s en guardarse,Medico,Cuenca,,,Eficiencia
1004,10/28/2025,HCE,Signos vitales registrados por enfermeria no aparecen en la HCE del medico,Medico,Cuenca,,,Eficacia
1008,10/28/2025,Telemedicina,La sesion se cierra automaticamente antes de terminar la consulta,Medico,Cuenca,,,Eficacia
1640,10/28/2025,HCE,Nota de evolucion tarda 15s en guardarse,Enfermeria,Quito,,,Eficiencia
1644,10/28/2025,Telemedicina,Notificacion de inicio de teleconsulta llega con retraso de 27s,Paciente,Manta,,,Eficiencia
2114,10/28/2025,Facturacion,Factura electronica no llega al correo registrado del paciente,Admision,Manta,,,Eficacia
2179,10/28/2025,Imagenologia,El informe radiologico no se adjunta automaticamente a la HCE,Medico,Quito,,,Eficacia
2768,10/28/2025,Farmacia,Receta electronica llega incompleta desde el modulo de HCE,Enfermeria,Cuenca,,,Eficacia
2817,10/28/2025,Reportes Gerenciales,El dashboard de indicadores no refleja los datos del ultimo cierre,Gerencia,Quito,,,Eficacia
2972,10/28/2025,Portal Citas,Tiempo de espera en el portal supera los 27s en horas pico,Admision,Quito,,,Eficiencia
3045,10/28/2025,App Movil,La app no permite actualizar el numero de contacto del paciente,Paciente,Quito,,,Eficacia
3621,10/28/2025,Facturacion,El sistema no reconoce el convenio con la aseguradora,Paciente,Manta,,,Eficacia
3754,10/28/2025,Portal Citas,Cita agendada no aparece reflejada en el calendario del especialista,Admision,Ambato,,,Eficacia
1822,10/29/2025,Facturacion,Error de calculo en el copago del seguro medico,Admision,Quito,,,Ausencia de riesgo
1899,10/29/2025,Reportes Gerenciales,Exportacion a Excel del reporte gerencial falla de forma intermitente,Gerencia,Cuenca,,,Eficacia
1968,10/29/2025,Facturacion,El modulo de facturacion se cae durante el cierre de caja,Admision,Quito,,,Eficacia
2014,10/29/2025,App Movil,Resultados de examenes no se visualizan en formato PDF,Paciente,Cuenca,,,Eficacia
2194,10/29/2025,Portal Citas,Cancelacion de cita no libera el cupo en el calendario,Paciente,Manta,,,Eficacia
2585,10/29/2025,HCE,Alerta de interaccion medicamentosa no se despliega correctamente,Enfermeria,Manta,,,Eficacia
3092,10/29/2025,Telemedicina,Receta electronica no se genera al finalizar la teleconsulta,Paciente,Quito,,,Eficacia
3342,10/29/2025,App Movil,Version desactualizada del app impide iniciar sesion,Paciente,Quito,,,Cobertura de contexto
3961,10/29/2025,Imagenologia,Las imagenes de rayos X no cargan en el visor DICOM,Medico,Guayaquil,,,Eficacia
1853,10/30/2025,Portal Citas,Cita agendada no aparece reflejada en el calendario del especialista,Paciente,Quito,,,Eficacia
2063,10/30/2025,Telemedicina,Receta electronica no se genera al finalizar la teleconsulta,Paciente,Guayaquil,,,Eficacia
2108,10/30/2025,HCE,Duplicado de historia clinica al registrar un paciente ya existente,Enfermeria,Cuenca,,,Eficacia
2369,10/30/2025,Facturacion,Error de calculo en el copago del seguro medico,Paciente,Guayaquil,,,Ausencia de riesgo
2388,10/30/2025,Telemedicina,Audio desincronizado durante la teleconsulta,Medico,Manta,,,Satisfacción
2740,10/30/2025,HCE,Receta electronica se genera con la dosis incorrecta tras guardar,Medico,Guayaquil,,,Ausencia de riesgo
2806,10/30/2025,Telemedicina,Audio desincronizado durante la teleconsulta,Medico,Cuenca,,,Satisfacción
2871,10/30/2025,Facturacion,Reintento de transaccion genera doble cobro en la tarjeta,Paciente,Ambato,,,Ausencia de riesgo
3119,10/30/2025,HCE,Alerta de interaccion medicamentosa no se despliega correctamente,Enfermeria,Guayaquil,,,Eficacia
3355,10/30/2025,Imagenologia,Perdida de calidad en las imagenes al ser visualizadas desde la app,Enfermeria,Guayaquil,,,Eficacia
3388,10/30/2025,HCE,Consulta anterior no se muestra en el resumen de antecedentes,Enfermeria,Guayaquil,,,Eficacia
3410,10/30/2025,Portal Citas,Doble reserva de un mismo cupo por dos pacientes distintos,Paciente,Ambato,,,Eficacia
3477,10/30/2025,Facturacion,Factura generada con el nombre del paciente incorrecto,Admision,Guayaquil,,,Eficacia
1876,10/31/2025,HCE,Perdida de la nota de evolucion tras un cierre inesperado de sesion,Medico,Quito,,,Eficacia
1990,10/31/2025,Portal Citas,Usuario no logra agendar tras 2 intentos,Paciente,Guayaquil,,,Eficacia
2938,10/31/2025,HCE,Nota de evolucion tarda 22s en guardarse,Medico,Cuenca,,,Eficiencia
3491,10/31/2025,Farmacia,Alerta de vencimiento de lote no se muestra en el modulo,Enfermeria,Guayaquil,,,Eficacia
3756,10/31/2025,Facturacion,Factura electronica no llega al correo registrado del paciente,Paciente,Manta,,,Eficacia
1331,11/1/2025,Farmacia,Duplicidad de codigos entre dos presentaciones distintas de un mismo farmaco,Farmacia,Quito,,,Eficacia
2237,11/1/2025,HCE,Firma electronica del medico no se valida al cerrar la consulta,Enfermeria,Guayaquil,,,Ausencia de riesgo
2706,11/1/2025,Laboratorio,El sistema no permite adjuntar el reporte en PDF del laboratorio externo,Medico,Cuenca,,,Eficacia
3562,11/1/2025,App Movil,Version desactualizada del app impide iniciar sesion,Paciente,Guayaquil,,,Cobertura de contexto
3613,11/1/2025,App Movil,Resultados de examenes no se visualizan en formato PDF,Paciente,Cuenca,,,Eficacia
3723,11/1/2025,HCE,Orden medica no se sincroniza con el modulo de farmacia,Medico,Quito,,,Eficacia
3866,11/1/2025,Telemedicina,La sesion se cierra automaticamente antes de terminar la consulta,Paciente,Quito,,,Eficacia
1323,11/2/2025,Facturacion,Reembolso aprobado no se refleja en el estado de cuenta,Paciente,Quito,,,Eficacia
1584,11/2/2025,Portal Citas,Notificacion de recordatorio de cita llega con la fecha incorrecta,Paciente,Quito,,,Eficacia
2213,11/2/2025,Portal Citas,Sesion expira antes de finalizar el proceso de agendamiento,Admision,Quito,,,Ausencia de riesgo
2395,11/2/2025,Facturacion,Reembolso aprobado no se refleja en el estado de cuenta,Admision,Quito,,,Eficacia
3026,11/2/2025,HCE,Datos de otro paciente visibles brevemente al abrir un expediente,Enfermeria,Ambato,,,Ausencia de riesgo
3235,11/2/2025,Imagenologia,Perdida de calidad en las imagenes al ser visualizadas desde la app,Medico,Quito,,,Eficacia
3241,11/2/2025,Portal Citas,Tiempo de espera en el portal supera los 11s en horas pico,Paciente,Guayaquil,,,Eficiencia
3836,11/2/2025,Facturacion,Discrepancia entre el monto facturado y el detalle de servicios,Paciente,Quito,,,Ausencia de riesgo
3874,11/2/2025,Portal Citas,El portal muestra disponibilidad para un horario ya ocupado,Paciente,Quito,,,Eficacia
3997,11/2/2025,App Movil,Version desactualizada del app impide iniciar sesion,Paciente,Cuenca,,,Cobertura de contexto
1077,11/3/2025,Portal Citas,Sesion expira antes de finalizar el proceso de agendamiento,Paciente,Quito,,,Ausencia de riesgo
1124,11/3/2025,Imagenologia,Las imagenes de rayos X no cargan en el visor DICOM,Medico,Manta,,,Eficacia
1544,11/3/2025,HCE,Tiempo de carga de la ficha clinica supera los 35s en horas pico,Medico,Quito,,,Eficiencia
1955,11/3/2025,Telemedicina,Notificacion de inicio de teleconsulta llega con retraso de 25s,Medico,Quito,,,Eficiencia
1969,11/3/2025,Portal Citas,"Formulario confuso, abandono de registro antes de completar la cita",Paciente,Guayaquil,,,Satisfacción
2354,11/3/2025,HCE,Duplicado de historia clinica al registrar un paciente ya existente,Enfermeria,Quito,,,Eficacia
2544,11/3/2025,Facturacion,Factura electronica no llega al correo registrado del paciente,Paciente,Manta,,,Eficacia
2976,11/3/2025,Facturacion,Retraso de 25s al procesar el pago con tarjeta de credito,Paciente,Manta,,,Eficiencia
3018,11/3/2025,Laboratorio,Resultado de examen de laboratorio no se sincroniza con la HCE,Enfermeria,Guayaquil,,,Eficacia
3095,11/3/2025,Telemedicina,Audio desincronizado durante la teleconsulta,Paciente,Cuenca,,,Satisfacción
3188,11/3/2025,Imagenologia,Tiempo de carga de estudios de imagen supera los 19s,Enfermeria,Quito,,,Eficiencia
3951,11/3/2025,Imagenologia,Perdida de calidad en las imagenes al ser visualizadas desde la app,Enfermeria,Cuenca,,,Eficacia
1165,11/4/2025,HCE,Perdida de la nota de evolucion tras un cierre inesperado de sesion,Medico,Cuenca,,,Eficacia
1700,11/4/2025,App Movil,El inicio de sesion con biometria falla de forma intermitente,Paciente,Cuenca,,,Ausencia de riesgo
1879,11/4/2025,Telemedicina,La sesion se cierra automaticamente antes de terminar la consulta,Paciente,Guayaquil,,,Eficacia
1974,11/4/2025,Portal Citas,Sesion expira antes de finalizar el proceso de agendamiento,Admision,Manta,,,Ausencia de riesgo
2007,11/4/2025,Portal Citas,Doble reserva de un mismo cupo por dos pacientes distintos,Paciente,Guayaquil,,,Eficacia
2151,11/4/2025,Portal Citas,Filtro de especialidad medica no devuelve resultados,Paciente,Cuenca,,,Eficacia
2462,11/4/2025,Facturacion,Reintento de transaccion genera doble cobro en la tarjeta,Admision,Quito,,,Ausencia de riesgo
2921,11/4/2025,App Movil,El inicio de sesion con biometria falla de forma intermitente,Paciente,Quito,,,Ausencia de riesgo
3110,11/4/2025,HCE,Datos de otro paciente visibles brevemente al abrir un expediente,Medico,Guayaquil,,,Ausencia de riesgo
3368,11/4/2025,HCE,Perdida de la nota de evolucion tras un cierre inesperado de sesion,Enfermeria,Guayaquil,,,Eficacia
3553,11/4/2025,HCE,El campo de diagnostico CIE-10 no permite busqueda por texto,Enfermeria,Manta,,,Eficacia
1317,11/5/2025,HCE,Orden medica no se sincroniza con el modulo de farmacia,Medico,Guayaquil,,,Eficacia
1926,11/5/2025,HCE,Receta electronica se genera con la dosis incorrecta tras guardar,Medico,Manta,,,Ausencia de riesgo
2406,11/5/2025,Facturacion,Nota de credito no se aplica al saldo pendiente del paciente,Admision,Ambato,,,Eficacia
2598,11/5/2025,Portal Citas,El portal muestra disponibilidad para un horario ya ocupado,Paciente,Ambato,,,Eficacia
2639,11/5/2025,Facturacion,Factura duplicada al reintentar pago,Paciente,Guayaquil,,,Eficacia
3131,11/5/2025,Portal Citas,Tiempo de espera en el portal supera los 30s en horas pico,Paciente,Manta,,,Eficiencia
3279,11/5/2025,HCE,Orden medica no se sincroniza con el modulo de farmacia,Enfermeria,Guayaquil,,,Eficacia
3370,11/5/2025,Farmacia,El sistema no descuenta automaticamente el medicamento dispensado,Farmacia,Quito,,,Eficacia
3579,11/5/2025,Telemedicina,El medico no puede compartir pantalla con resultados de examenes,Medico,Quito,,,Eficacia
1207,11/6/2025,Imagenologia,Tiempo de carga de estudios de imagen supera los 33s,Medico,Cuenca,,,Eficiencia
1333,11/6/2025,HCE,El campo de diagnostico CIE-10 no permite busqueda por texto,Medico,Manta,,,Eficacia
1784,11/6/2025,Farmacia,Receta electronica llega incompleta desde el modulo de HCE,Farmacia,Guayaquil,,,Eficacia
1828,11/6/2025,Imagenologia,El informe radiologico no se adjunta automaticamente a la HCE,Medico,Cuenca,,,Eficacia
1907,11/6/2025,Portal Citas,Doble reserva de un mismo cupo por dos pacientes distintos,Paciente,Quito,,,Eficacia
1924,11/6/2025,Farmacia,El sistema no descuenta automaticamente el medicamento dispensado,Enfermeria,Quito,,,Eficacia
2216,11/6/2025,HCE,Receta electronica se genera con la dosis incorrecta tras guardar,Medico,Cuenca,,,Ausencia de riesgo
3912,11/6/2025,Telemedicina,La sesion se cierra automaticamente antes de terminar la consulta,Medico,Guayaquil,,,Eficacia
1585,11/7/2025,Laboratorio,Resultado de examen de laboratorio no se sincroniza con la HCE,Medico,Ambato,,,Eficacia
1586,11/7/2025,HCE,Duplicado de historia clinica al registrar un paciente ya existente,Medico,Ambato,,,Eficacia
1698,11/7/2025,Farmacia,Receta electronica llega incompleta desde el modulo de HCE,Farmacia,Guayaquil,,,Eficacia
1858,11/7/2025,Reportes Gerenciales,Tiempo de generacion del reporte mensual supera los 10 minutos,Gerencia,Guayaquil,,,Eficiencia
2342,11/7/2025,App Movil,La aplicacion se cierra inesperadamente al abrir resultados de laboratorio,Paciente,Quito,,,Ausencia de riesgo
2635,11/7/2025,App Movil,La aplicacion se cierra inesperadamente al abrir resultados de laboratorio,Paciente,Cuenca,,,Ausencia de riesgo
3784,11/7/2025,Telemedicina,El medico no puede compartir pantalla con resultados de examenes,Medico,Quito,,,Eficacia
3868,11/7/2025,Telemedicina,Notificacion de inicio de teleconsulta llega con retraso de 27s,Paciente,Quito,,,Eficiencia
1285,11/8/2025,Facturacion,Factura generada con el nombre del paciente incorrecto,Paciente,Ambato,,,Eficacia
2111,11/8/2025,App Movil,Consumo elevado de datos moviles al abrir el modulo de citas,Paciente,Cuenca,,,Eficiencia
2772,11/8/2025,Facturacion,Reintento de transaccion genera doble cobro en la tarjeta,Paciente,Cuenca,,,Ausencia de riesgo
2808,11/8/2025,HCE,Datos de otro paciente visibles brevemente al abrir un expediente,Medico,Quito,,,Ausencia de riesgo
3149,11/8/2025,Portal Citas,Tiempo de espera en el portal supera los 30s en horas pico,Admision,Guayaquil,,,Eficiencia
1010,11/9/2025,Portal Citas,Cancelacion de cita no libera el cupo en el calendario,Admision,Ambato,,,Eficacia
1389,11/9/2025,Telemedicina,Calidad de video muy baja pese a tener buena conexion a internet,Medico,Guayaquil,,,Satisfacción
1430,11/9/2025,Facturacion,Retraso de 21s al procesar el pago con tarjeta de credito,Paciente,Manta,,,Eficiencia
1455,11/9/2025,Portal Citas,Usuario no logra agendar tras 3 intentos,Admision,Guayaquil,,,Eficacia
2101,11/9/2025,Facturacion,Reintento de transaccion genera doble cobro en la tarjeta,Paciente,Quito,,,Ausencia de riesgo
